,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
76633,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76634,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76635,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76636,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76637,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76638,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
76639,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76640,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76641,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76642,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76643,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76644,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76645,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76646,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76647,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76648,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76649,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76650,Create Fine,Send Fine,Insert Fine Notification,Appeal to Judge,Add penalty,Payment,,,,,,,,,,,,,,
76651,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76652,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76653,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76654,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76655,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76656,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76657,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76658,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76659,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76660,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76661,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76662,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76663,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76664,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76665,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76666,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
76667,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76668,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76669,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76670,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76671,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76672,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76673,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76674,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76675,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76676,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76677,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76678,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Insert Date Appeal to Prefecture,Send Appeal to Prefecture,Receive Result Appeal from Prefecture,Notify Result Appeal to Offender,Payment,,,,,,,,,,,
76679,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76680,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76681,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76682,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76683,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76684,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76685,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76686,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76687,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76688,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76689,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76690,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76691,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76692,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76693,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76694,Create Fine,Send Fine,Insert Fine Notification,Insert Date Appeal to Prefecture,Add penalty,Send Appeal to Prefecture,Receive Result Appeal from Prefecture,Notify Result Appeal to Offender,Payment,,,,,,,,,,,
76695,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76696,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76697,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76698,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76699,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76700,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76701,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76702,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76703,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76704,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Insert Date Appeal to Prefecture,Receive Result Appeal from Prefecture,Notify Result Appeal to Offender,Payment,,,,,,,,,,,,
76705,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76706,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76707,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76708,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76709,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76710,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76711,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76712,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76713,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76714,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,Payment,,,,,,,,,,,,,
76715,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76716,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76717,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76718,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76719,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76720,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76721,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76722,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76723,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76724,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76725,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76726,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76727,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76728,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76729,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76730,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76731,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76732,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76733,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76734,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76735,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76736,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76737,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76738,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76739,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76740,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76741,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76742,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76743,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76744,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76745,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76746,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76747,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76748,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76749,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76750,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76751,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Send for Credit Collection,,,,,,,,,,,,,,
76752,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76753,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76754,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76755,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76756,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76757,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76758,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76759,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76760,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76761,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76762,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76763,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76764,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76765,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76766,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76767,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76768,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76769,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76770,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76771,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76772,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
76773,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76774,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76775,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76776,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76777,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76778,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76779,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76780,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76781,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76782,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76783,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76784,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76785,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76786,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76787,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76788,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76789,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76790,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76791,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76792,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76793,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76794,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76795,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76796,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76797,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76798,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76799,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76800,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76801,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76802,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76803,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76804,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76805,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76806,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76807,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76808,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76809,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76810,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76811,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76812,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76813,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76814,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
76815,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76816,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76817,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76818,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76819,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76820,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76821,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76822,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76823,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76824,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76825,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76826,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76827,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76828,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76829,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76830,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76831,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76832,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76833,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76834,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76835,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76836,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76837,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76838,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76839,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76840,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76841,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76842,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76843,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76844,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76845,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76846,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76847,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76848,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76849,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76850,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76851,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76852,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76853,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76854,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76855,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76856,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76857,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76858,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76859,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76860,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76861,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,Payment,,,,,,,,,,,,,,
76862,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76863,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76864,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76865,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76866,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76867,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76868,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76869,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76870,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76871,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76872,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76873,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76874,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76875,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76876,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76877,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76878,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76879,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76880,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76881,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76882,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76883,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76884,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76885,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76886,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76887,Create Fine,Payment,,,,,,,,,,,,,,,,,,
76888,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76889,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76890,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76891,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Send for Credit Collection,,,,,,,,,,,,,,,
76892,Create Fine,Payment,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,
76893,Create Fine,Send Fine,Insert Fine Notification,Add penalty,Payment,,,,,,,,,,,,,,,
76894,Create Fine,Payment,,,,,,,,,,,,,,,,,,
