Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2588.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2589.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2590.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2591.0,Assign seriousness,Wait,,Resolve ticket,Closed,,,,,,,,,,
2592.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2593.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2594.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2595.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2596.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
2597.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2598.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2599.0,Assign seriousness,Take in charge ticket,Wait,Wait,Wait,Resolve ticket,Resolve ticket,Closed,,,,,,,
2600.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2601.0,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,,,,,,
2602.0,Assign seriousness,Wait,Resolve ticket,Closed,,,,,,,,,,,
2603.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2604.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2605.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2606.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
2607.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2608.0,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,,
2609.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,
2610.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2611.0,Assign seriousness,,Resolve ticket,Closed,,,,,,,,,,,
2612.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2613.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2614.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2615.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2616.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2617.0,Assign seriousness,,Wait,Resolve ticket,Closed,,,,,,,,,,
2618.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2619.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,
2620.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2621.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2622.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2623.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2624.0,Assign seriousness,Take in charge ticket,Create SW anomaly,,Closed,,,,,,,,,,
2625.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2626.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2627.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2628.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
2629.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
2630.0,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,,
2631.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2632.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2633.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2634.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2635.0,Assign seriousness,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2636.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2637.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2638.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2639.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2640.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2641.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2642.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2643.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2644.0,Assign seriousness,,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2645.0,Assign seriousness,Take in charge ticket,Wait,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
2646.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2647.0,Assign seriousness,Resolve ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
2648.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2649.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2650.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2651.0,Assign seriousness,Take in charge ticket,Wait,,Closed,,,,,,,,,,
2652.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,
2653.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,
2654.0,Assign seriousness,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,
2655.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,
2656.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2657.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2658.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2659.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2660.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2661.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2662.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2663.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
2664.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2665.0,Assign seriousness,,Resolve ticket,Closed,,,,,,,,,,,
2666.0,Assign seriousness,Take in charge ticket,,Closed,,,,,,,,,,,
2667.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2668.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2669.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2670.0,Assign seriousness,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2671.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2672.0,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,,
2673.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2674.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2675.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2676.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2677.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2678.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2679.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2680.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2681.0,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,,
2682.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2683.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2684.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2685.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
2686.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2687.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2688.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2689.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2690.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2691.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2692.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2693.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2694.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2695.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
,Assign seriousness,Take in charge ticket,Wait,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
2697.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2698.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2699.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2700.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2701.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2702.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2703.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2704.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2705.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2706.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
2707.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2708.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Resolve ticket,Closed,,,,,,,,
2709.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2710.0,Assign seriousness,,Wait,Resolve ticket,Closed,,,,,,,,,,
2711.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2712.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2713.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2714.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2715.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2716.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,Closed,,,,,,,,,,
2717.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2718.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2719.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2720.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2721.0,Assign seriousness,Take in charge ticket,,Resolve ticket,Closed,,,,,,,,,,
2722.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2723.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2724.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
2725.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2726.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
2727.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2728.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2729.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2730.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,,,,,,,,,,
2731.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,
2732.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2733.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2734.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2735.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2736.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2737.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2738.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
2739.0,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,,
,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2741.0,,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2742.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2743.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2744.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2745.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2746.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
2747.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2748.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2749.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
2750.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Resolve ticket,Closed,,,,,,,,,
2751.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,,
2752.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2753.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2754.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2755.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2756.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2757.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2758.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2759.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2760.0,Assign seriousness,Resolve ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2761.0,Assign seriousness,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,
2762.0,Take in charge ticket,Wait,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,
2763.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2764.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2765.0,Assign seriousness,Take in charge ticket,,Closed,,,,,,,,,,,
2766.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
2767.0,Assign seriousness,Take in charge ticket,,Closed,,,,,,,,,,,
2768.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2769.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2770.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2771.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2772.0,Assign seriousness,Take in charge ticket,Resolve ticket,,Closed,,,,,,,,,,
2773.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2774.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2775.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2776.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2777.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2778.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
2779.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2780.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2781.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
2782.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2783.0,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,,
2784.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2785.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2786.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2787.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
2788.0,Assign seriousness,,Resolve ticket,Closed,,,,,,,,,,,
2789.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2790.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2791.0,Insert ticket,Assign seriousness,Take in charge ticket,Assign seriousness,Assign seriousness,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,
2792.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2793.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2794.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,,
2795.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2796.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,
2797.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2798.0,Assign seriousness,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2799.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2800.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2801.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2802.0,Assign seriousness,Take in charge ticket,Create SW anomaly,Resolve ticket,Closed,,,,,,,,,,
2803.0,Assign seriousness,,Resolve ticket,Closed,,,,,,,,,,,
2804.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
2805.0,Insert ticket,Assign seriousness,Take in charge ticket,Wait,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
2806.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2807.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2808.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2809.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
2810.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
